ID,dmitry_ftrl2
6405,142054.89285714287
6408,143374.89285714287
6412,53384.03571428572
6414,124156.07142857143
6415,16898.75
6418,144686.2142857143
6420,111027.0
6421,80992.17857142857
6423,24226.035714285714
6425,85806.46428571429
6427,49607.78571428572
6428,42072.42857142857
6430,77667.0
6431,68190.67857142857
6433,39245.92857142857
6434,79729.42857142857
6436,22240.75
6438,27603.428571428572
6442,29641.964285714286
6443,13959.464285714286
6444,16584.35714285714
6449,20678.85714285714
6451,39801.07142857143
6457,18620.071428571428
6458,23431.60714285714
6460,22160.321428571428
6461,56315.32142857143
6463,150972.57142857142
6464,107559.21428571429
6465,86968.39285714286
6468,145280.60714285713
6469,11689.964285714286
6470,131598.25
6471,20866.535714285714
6472,131800.0357142857
6475,74898.5
6477,54051.0
6478,98212.60714285714
6480,13703.17857142857
6481,3374.964285714286
6482,125373.10714285714
6483,35752.607142857145
6484,146693.5357142857
6488,83503.35714285714
6489,29483.5
6491,46146.92857142857
6492,25709.821428571428
6494,133391.5
6495,31645.571428571428
6501,4709.892857142857
6504,58825.78571428572
6507,46253.142857142855
6508,144801.85714285713
6509,145242.42857142858
6510,79044.0
6511,138703.35714285713
6512,80110.07142857143
6515,11195.285714285714
6517,53851.03571428572
6520,23747.571428571428
6521,9580.25
6523,122144.71428571429
6524,25954.214285714286
6525,57019.5
6526,48462.75
6528,5220.535714285715
6531,113151.92857142857
6532,127005.71428571429
6533,40143.607142857145
6534,144142.60714285713
6536,145669.85714285713
6537,96277.89285714286
6539,129306.67857142857
6540,493.57142857142856
6543,14678.892857142857
6544,28674.964285714286
6545,77936.60714285714
6546,143119.42857142858
6548,27133.10714285714
6556,109069.03571428571
6557,26309.464285714286
6558,26947.928571428572
6560,104794.10714285714
6563,15131.25
6565,47184.03571428572
6568,25369.678571428572
6571,126217.42857142857
6572,48095.392857142855
6576,81903.35714285714
6579,51259.607142857145
6580,85889.42857142857
6581,23616.10714285714
6582,112785.14285714286
6583,109798.35714285714
6584,67149.28571428571
6589,26691.14285714286
6590,113561.14285714286
6592,82324.92857142857
6593,65976.96428571429
6595,55948.75
6596,151627.14285714287
6598,65765.89285714286
6599,71983.39285714286
6601,42398.17857142857
6602,97968.03571428571
6604,115491.42857142857
6606,55137.92857142857
6607,60195.17857142857
6608,111863.35714285714
6609,137696.92857142858
6610,2506.785714285714
6611,37115.82142857143
6617,83765.96428571429
6618,31373.964285714286
6619,28651.5
6620,123148.78571428571
6621,23155.714285714286
6622,37894.82142857143
6623,108389.42857142857
6625,32360.14285714286
6627,141661.0
6628,11906.642857142857
6629,49899.28571428572
6631,28199.678571428572
6634,103005.5
6635,43602.53571428572
6636,92424.89285714286
6638,97343.25
6639,96943.75
6642,79666.53571428571
6645,131224.10714285713
6646,143014.67857142858
6647,115628.5
6649,22995.39285714286
6650,104918.25
6653,75812.67857142857
6656,107222.28571428571
6658,41813.0
6659,96543.92857142857
6661,146817.32142857142
6662,111845.5
6663,82969.89285714286
6665,108267.57142857143
6666,78380.67857142857
6670,143571.57142857142
6671,26643.5
6673,73872.57142857143
6674,25412.85714285714
6676,104255.07142857143
6678,48059.07142857143
6680,92518.0
6681,54263.92857142857
6686,68311.46428571429
6687,22660.35714285714
6688,18570.428571428572
6689,81694.03571428571
6691,135391.60714285713
6692,116034.28571428571
6695,1236.857142857143
6697,105250.92857142857
6698,7205.607142857143
6699,67784.42857142857
6700,2351.535714285714
6701,17734.14285714286
6705,106567.32142857143
6707,42594.28571428572
6717,8213.357142857143
6720,38630.892857142855
6721,53871.607142857145
6723,42488.92857142857
6725,950.2857142857143
6729,117885.89285714286
6731,52275.892857142855
6733,108833.5
6734,118110.17857142857
6735,41640.5
6736,2813.1071428571427
6738,105053.60714285714
6739,80460.07142857143
6740,44612.78571428572
6742,33828.32142857143
6744,73278.03571428571
6747,116152.42857142857
6748,13345.464285714286
6749,145513.0
6754,2681.464285714286
6755,136676.92857142858
6756,144416.57142857142
6757,22936.39285714286
6760,139332.5357142857
6761,136437.07142857142
6765,61337.857142857145
6766,129194.64285714286
6767,89950.42857142857
6768,141819.17857142858
6770,91866.25
6773,143635.9642857143
6774,36525.0
6778,100736.57142857143
6780,139288.5
6781,25678.85714285714
6782,35046.92857142857
6783,26359.821428571428
6786,27849.928571428572
6787,95900.28571428571
6790,57052.25
6791,46509.75
6792,50358.53571428572
6793,30240.571428571428
6794,85807.75
6798,143294.89285714287
6800,41038.0
6802,16737.39285714286
6804,20868.464285714286
6805,38939.82142857143
6808,2904.8928571428573
6811,27886.14285714286
6815,119666.21428571429
6817,85369.71428571429
6820,90017.0
6821,60793.17857142857
6825,83694.03571428571
6829,133726.14285714287
6831,45973.75
6833,26152.64285714286
6835,80429.21428571429
6839,128545.96428571429
6841,134133.25
6842,114910.89285714286
6846,10436.142857142857
6847,6303.142857142857
6849,58033.42857142857
6851,101304.85714285714
6852,43848.5
6855,50776.642857142855
6858,30740.928571428572
6859,15613.964285714286
6860,116519.57142857143
6861,29328.821428571428
6867,136083.10714285713
6869,114491.5
6870,88457.10714285714
6871,17418.535714285714
6872,86055.53571428571
6873,5193.785714285715
6876,16930.964285714286
6879,8505.42857142857
6880,100613.32142857143
6882,94182.89285714286
6883,82760.28571428571
6884,123507.07142857143
6887,137355.92857142858
6890,110014.07142857143
6891,78164.07142857143
6892,57116.92857142857
6894,113386.67857142857
6895,138701.17857142858
6898,102219.39285714286
6900,51470.03571428572
6903,41015.57142857143
6907,124349.14285714286
6912,16277.964285714286
6917,104724.53571428571
6919,144161.9642857143
6921,7511.607142857143
6922,113505.78571428571
6923,19451.964285714286
6926,22537.5
6927,86733.10714285714
6928,44711.32142857143
6929,27605.285714285714
6932,107816.67857142857
6933,54073.607142857145
6934,119495.96428571429
6936,123016.67857142857
6938,135093.35714285713
6940,33000.857142857145
6942,17620.60714285714
6946,27064.10714285714
6947,98907.35714285714
6948,88474.60714285714
6949,65668.25
6950,78892.35714285714
6951,75533.89285714286
6952,116381.89285714286
6956,9.428571428571429
6957,84299.17857142857
6960,121312.53571428571
6962,119197.07142857143
6963,103343.17857142857
6965,76150.57142857143
6966,10918.285714285714
6967,14425.142857142857
6971,135922.10714285713
6972,136212.4642857143
6975,147026.75
6976,76068.10714285714
6977,23386.321428571428
6978,13997.92857142857
6980,105809.71428571429
6982,112067.39285714286
6983,101351.10714285714
6984,130661.71428571429
6985,125009.5
6986,78541.39285714286
6987,57381.21428571428
6988,38204.92857142857
6989,68007.85714285714
6990,52918.82142857143
6993,22007.35714285714
6994,126170.14285714286
6996,50503.25
6998,151068.2142857143
7003,27235.64285714286
7004,77515.42857142857
7005,102764.03571428571
7006,84783.46428571429
7008,143424.39285714287
7009,60151.07142857143
7011,95776.28571428571
7013,87605.92857142857
7014,33905.21428571428
7019,9353.75
7020,74354.03571428571
7021,76575.39285714286
7022,78479.0
7026,50950.17857142857
7028,45017.03571428572
7030,57712.96428571428
7031,98296.67857142857
7032,7208.321428571428
7037,21679.214285714286
7038,88574.78571428571
7039,79127.82142857143
7043,112004.21428571429
7045,85515.89285714286
7047,107637.57142857143
7048,131030.28571428571
7049,46187.17857142857
7051,108392.5
7053,79069.60714285714
7056,134918.4642857143
7057,134276.39285714287
7058,108110.32142857143
7060,83189.92857142857
7061,120165.64285714286
7062,78755.42857142857
7064,121487.75
7065,137468.85714285713
7066,60012.57142857143
7067,80194.89285714286
7068,46934.03571428572
7069,112657.60714285714
7070,149951.10714285713
7071,31162.821428571428
7075,65765.57142857143
7076,62536.42857142857
7079,91243.42857142857
7080,81107.89285714286
7082,115556.35714285714
7083,19839.5
7085,31575.5
7088,142806.2142857143
7089,50084.03571428572
7094,90612.75
7096,95269.85714285714
7100,19034.14285714286
7101,126402.67857142857
7102,8574.82142857143
7104,16554.571428571428
7106,136628.35714285713
7108,134518.85714285713
7111,55332.96428571428
7112,98475.82142857143
7117,113354.03571428571
7119,142195.32142857142
7120,53710.0
7123,43647.71428571428
7124,17640.25
7126,8736.32142857143
7128,119394.10714285714
7130,45926.392857142855
7131,42262.142857142855
7134,4637.785714285715
7139,118714.85714285714
7142,68613.64285714286
7143,23173.678571428572
7146,23082.928571428572
7150,145504.42857142858
7151,116182.46428571429
7152,25166.178571428572
7156,147308.2857142857
7157,78745.32142857143
7158,40603.03571428572
7160,113290.35714285714
7161,92290.75
7162,69735.82142857143
7163,62403.357142857145
7165,21936.535714285714
7166,3039.285714285714
7169,131487.89285714287
7170,18204.14285714286
7174,140724.4642857143
7176,107446.75
7177,70247.64285714286
7178,126466.32142857143
7182,52976.67857142857
7183,144311.10714285713
7185,101162.75
7190,59479.57142857143
7195,100607.39285714286
7197,36001.57142857143
7198,139385.39285714287
7199,39271.57142857143
7201,78334.07142857143
7203,21993.178571428572
7206,79823.25
7208,131565.67857142858
7209,105401.5
7210,28132.10714285714
7211,77796.53571428571
7212,114257.0
7215,113915.32142857143
7216,45730.07142857143
7218,67479.92857142857
7219,83378.14285714286
7226,80746.82142857143
7228,149769.2857142857
7229,40027.03571428572
7230,27137.89285714286
7232,126579.0
7234,145858.85714285713
7237,142784.7142857143
7243,140838.85714285713
7244,52254.67857142857
7248,62486.892857142855
7250,106455.92857142857
7251,107359.85714285714
7252,54143.75
7258,5494.964285714285
7263,139891.85714285713
7265,111716.67857142857
7268,91744.57142857143
7269,16752.071428571428
7270,111030.42857142857
7271,47756.92857142857
7273,32123.85714285714
7277,143077.07142857142
7279,125282.35714285714
7286,99266.5
7287,72002.28571428571
7291,67583.25
7292,50734.17857142857
7294,68849.32142857143
7295,22923.071428571428
7298,125583.17857142857
7301,110604.17857142857
7304,137030.2857142857
7305,113055.32142857143
7306,2453.75
7307,125604.78571428571
7308,98778.42857142857
7309,28378.678571428572
7311,36282.53571428572
7313,76726.57142857143
7316,50350.67857142857
7317,150446.89285714287
7322,118358.78571428571
7323,150860.07142857142
7324,85714.32142857143
7326,121808.5
7327,50305.78571428572
7328,134969.32142857142
7329,74209.21428571429
7333,78108.14285714286
7338,118381.96428571429
7339,18429.85714285714
7340,3679.785714285714
7342,50076.25
7343,8924.32142857143
7344,55929.46428571428
7346,83123.5
7348,8874.5
7349,50084.5
7353,52090.142857142855
7356,45599.28571428572
7357,80559.03571428571
7358,72467.85714285714
7360,78471.78571428571
7363,123207.71428571429
7364,107053.75
7371,81943.75
7374,52270.5
7384,21106.75
7385,76326.82142857143
7387,85720.67857142857
7388,69988.42857142857
7393,139657.57142857142
7396,65412.17857142857
7398,41104.107142857145
7401,27779.821428571428
7403,18502.535714285714
7404,98665.64285714286
7406,56616.46428571428
7407,134710.9642857143
7408,87091.32142857143
7409,22371.928571428572
7411,143595.89285714287
7413,71511.60714285714
7415,120707.82142857143
7416,127418.0
7417,91046.78571428571
7418,43335.67857142857
7424,108823.82142857143
7425,85285.46428571429
7428,56754.357142857145
7434,103382.14285714286
7435,127482.64285714286
7437,136992.89285714287
7444,144668.9642857143
7445,139516.57142857142
7446,40532.28571428572
7447,140301.85714285713
7448,66886.10714285714
7449,83504.92857142857
7450,80030.42857142857
7453,40655.71428571428
7454,47154.642857142855
7455,109702.25
7457,80925.21428571429
7462,84280.96428571429
7468,120537.96428571429
7469,49689.57142857143
7470,126860.64285714286
7471,44957.03571428572
7473,35124.32142857143
7475,42207.46428571428
7476,102041.78571428571
7478,79133.96428571429
7479,137736.14285714287
7480,46361.57142857143
7482,117462.85714285714
7485,80680.35714285714
7486,73689.07142857143
7490,150702.85714285713
7491,44937.82142857143
7492,105453.17857142857
7493,147712.42857142858
7494,4923.392857142857
7497,36830.17857142857
7501,2930.0714285714284
7503,135109.5357142857
7505,71377.89285714286
7507,6895.714285714285
7509,1564.4285714285713
7511,62785.42857142857
7514,78580.78571428571
7519,49411.53571428572
7520,70409.35714285714
7522,92483.53571428571
7523,24353.714285714286
7524,12847.535714285714
7525,122284.92857142857
7526,118238.60714285714
7530,39162.857142857145
7533,87543.35714285714
7534,127083.85714285714
7536,75649.67857142857
7537,149721.42857142858
7539,47550.96428571428
7540,42266.92857142857
7541,95724.17857142857
7542,94102.28571428571
7543,33233.78571428572
7545,88788.17857142857
7546,80221.17857142857
7547,66075.17857142857
7549,24023.178571428572
7550,77205.53571428571
7551,94819.75
7553,48475.03571428572
7554,14999.964285714286
7558,107079.0
7559,13044.82142857143
7561,138942.7857142857
7562,62975.392857142855
7565,21618.25
7566,45361.392857142855
7567,60597.75
7569,5415.535714285715
7570,73495.03571428571
7571,103061.10714285714
7572,66474.96428571429
7574,145185.82142857142
7576,81506.53571428571
7579,17922.14285714286
7584,18251.178571428572
7586,16931.464285714286
7587,49773.75
7589,82779.14285714286
7590,2139.5
7592,24583.214285714286
7594,11403.57142857143
7597,142647.07142857142
7598,40414.75
7603,63348.96428571428
7607,144604.25
7608,57806.71428571428
7609,85476.32142857143
7614,75582.25
7615,28402.035714285714
7618,40543.17857142857
7622,84582.60714285714
7624,83426.14285714286
7625,42423.607142857145
7626,83431.14285714286
7631,91596.64285714286
7632,103479.03571428571
7633,53189.892857142855
7634,68691.46428571429
7635,139435.07142857142
7638,129702.75
7640,144145.60714285713
7642,143071.5357142857
7643,47012.71428571428
7648,56605.392857142855
7649,121346.35714285714
7650,21502.714285714286
7651,90201.71428571429
7652,52041.32142857143
7653,142654.9642857143
7654,31455.285714285714
7655,59657.07142857143
7658,79739.85714285714
7659,91903.75
7660,16427.785714285714
7662,134377.89285714287
7664,33314.0
7666,45876.607142857145
7667,69589.75
7668,84272.0
7671,63915.857142857145
7673,62244.82142857143
7675,58719.0
7677,24392.821428571428
7679,53559.07142857143
7682,55733.67857142857
7683,135774.39285714287
7687,35149.357142857145
7689,28036.964285714286
7691,51036.78571428572
7693,97090.07142857143
7695,36296.28571428572
7697,137552.7142857143
7699,4393.0
7700,1354.392857142857
7701,32700.5
7703,124912.53571428571
7704,43853.142857142855
7705,104021.28571428571
7707,24775.714285714286
7709,13351.035714285714
7711,27822.85714285714
7713,101657.57142857143
7716,19486.428571428572
7717,8468.714285714286
7721,81168.92857142857
7722,10582.285714285714
7723,85849.71428571429
7724,113046.60714285714
7728,49933.857142857145
7730,47215.142857142855
7731,143423.7142857143
7732,57145.107142857145
7734,14084.214285714286
7739,82746.92857142857
7742,114354.92857142857
7743,86501.14285714286
7744,47817.78571428572
7745,22394.321428571428
7750,68527.42857142857
7752,149508.92857142858
7753,141515.2857142857
7754,106077.32142857143
7758,36177.07142857143
7759,125935.07142857143
7760,58561.46428571428
7761,51765.96428571428
7762,146855.4642857143
7763,25000.5
7765,13186.357142857143
7767,76299.64285714286
7768,129300.14285714286
7769,25947.5
7776,109811.03571428571
7777,143015.57142857142
7778,24743.964285714286
7779,19544.14285714286
7780,110261.17857142857
7781,50324.46428571428
7782,139900.10714285713
7783,133537.25
7784,95411.17857142857
7786,8652.07142857143
7791,9731.464285714286
7792,16930.428571428572
7797,60345.857142857145
7801,10590.67857142857
7802,21047.75
7803,60605.0
7804,46737.57142857143
7805,107943.17857142857
7807,102394.78571428571
7809,3212.3214285714284
7810,139451.5357142857
7814,106707.46428571429
7815,104649.67857142857
7816,821.6071428571429
7817,14855.32142857143
7819,100837.96428571429
7820,121732.57142857143
7822,74378.14285714286
7824,79158.71428571429
7826,28504.10714285714
7829,114260.39285714286
7832,85867.89285714286
7834,120424.78571428571
7835,42640.53571428572
7837,85645.21428571429
7839,41978.21428571428
7841,129073.17857142857
7843,8933.892857142857
7846,18949.0
7847,144596.7142857143
7853,31800.678571428572
7857,77167.17857142857
7858,57873.67857142857
7861,4681.821428571428
7862,22609.964285714286
7863,120602.5
7864,53486.392857142855
7865,134752.35714285713
7867,140638.7142857143
7871,2375.1785714285716
7872,81632.0
7873,142005.39285714287
7874,117097.71428571429
7876,66946.96428571429
7877,14121.5
7878,101647.53571428571
7881,37536.75
7882,108828.89285714286
7883,19520.035714285714
7888,87542.5
7889,48994.0
7891,67254.39285714286
7895,90544.5
7896,71998.89285714286
7900,19428.285714285714
7901,113030.82142857143
7902,64536.5
7904,26509.428571428572
7908,54333.107142857145
7910,133750.5
7913,133593.5
7917,80607.71428571429
7918,143197.67857142858
7920,19913.35714285714
7921,86745.28571428571
7922,46025.607142857145
7925,138526.5357142857
7927,117117.71428571429
7928,88631.35714285714
7929,56405.46428571428
7930,144634.82142857142
7939,141829.9642857143
7941,147339.5357142857
7945,143622.7142857143
7946,17038.75
7947,53848.642857142855
7948,102716.39285714286
7949,79274.0
7953,81489.17857142857
7954,12630.82142857143
7956,39574.357142857145
7957,36366.07142857143
7958,13884.357142857143
7959,67535.42857142857
7960,47516.25
7961,83023.39285714286
7965,143872.07142857142
7967,112962.64285714286
7968,85585.57142857143
7970,115392.07142857143
7971,6714.392857142857
7973,118626.10714285714
7974,86150.75
7975,122486.92857142857
7977,110693.35714285714
7981,34249.78571428572
7983,91471.03571428571
7985,103531.92857142857
7989,46792.142857142855
7991,53335.92857142857
7994,3547.1071428571427
7995,1086.892857142857
7998,79316.82142857143
7999,16724.071428571428
8003,11994.42857142857
8004,118641.42857142857
8007,67878.57142857143
8008,129981.57142857143
8009,137148.85714285713
8010,3473.6071428571427
8015,122168.89285714286
8017,48618.642857142855
8018,117296.57142857143
8019,137658.92857142858
8020,38019.607142857145
8022,150113.2857142857
8026,82487.71428571429
8028,54408.92857142857
8029,107679.0
8031,122134.39285714286
8033,9511.785714285714
8038,124226.28571428571
8039,122037.32142857143
8040,37038.03571428572
8041,134958.9642857143
8042,50405.82142857143
8043,15966.25
8045,21338.035714285714
8047,67523.28571428571
8048,125213.21428571429
8050,99817.57142857143
8051,3966.0714285714284
8057,79218.46428571429
8058,71414.32142857143
8059,82229.28571428571
8060,81751.39285714286
8062,3396.1071428571427
8063,50275.21428571428
8064,6473.5
8066,120128.85714285714
8067,28210.85714285714
8072,51613.42857142857
8073,124761.07142857143
8075,144710.7857142857
8078,116223.46428571429
8083,114836.21428571429
8084,74789.32142857143
8085,47973.53571428572
8086,76228.10714285714
8088,31697.285714285714
8089,141019.2857142857
8090,146532.82142857142
8093,48042.57142857143
8094,113727.64285714286
8097,74297.67857142857
8101,78887.10714285714
8103,5954.464285714285
8107,27900.178571428572
8110,16878.071428571428
8111,86987.96428571429
8114,46962.75
8117,21470.464285714286
8118,91005.92857142857
8123,99241.64285714286
8124,104206.92857142857
8125,60286.32142857143
8128,23432.428571428572
8129,57097.71428571428
8132,126921.64285714286
8136,57061.25
8137,5464.857142857143
8139,121263.85714285714
8140,55206.03571428572
8141,68972.57142857143
8145,67502.64285714286
8146,83895.5
8148,71976.78571428571
8149,103770.39285714286
8151,137883.60714285713
8154,11397.17857142857
8156,75242.67857142857
8157,1121.9285714285713
8159,143455.14285714287
8161,46324.857142857145
8163,46693.607142857145
8165,88870.21428571429
8166,106541.17857142857
8169,31274.321428571428
8170,71550.78571428571
8171,66641.10714285714
8172,63449.857142857145
8173,108861.32142857143
8174,35167.0
8176,69568.53571428571
8177,10755.285714285714
8178,110987.07142857143
8180,68899.32142857143
8183,44827.21428571428
8184,139924.25
8188,65526.07142857143
8189,31030.071428571428
8190,144501.4642857143
8196,68481.92857142857
8197,64576.857142857145
8198,101618.07142857143
8200,4071.8214285714284
8203,78547.42857142857
8205,55226.96428571428
8206,125878.64285714286
8207,76130.5
8210,19414.571428571428
8214,640.5714285714286
8215,89487.0
8216,29441.64285714286
8217,109159.07142857143
8225,70318.92857142857
8227,15376.714285714286
8228,16580.678571428572
8230,71780.85714285714
8232,108912.96428571429
8234,141276.0357142857
8237,31440.071428571428
8238,25303.0
8239,106077.5
8240,53878.892857142855
8241,77524.75
8243,93530.35714285714
8244,109879.64285714286
8246,111758.89285714286
8247,117620.53571428571
8256,28084.071428571428
8259,67370.17857142857
8261,121559.85714285714
8263,65420.71428571428
8266,121472.28571428571
8269,113471.28571428571
8270,99641.0
8272,67318.60714285714
8275,26471.75
8278,12009.67857142857
8279,40257.642857142855
8280,63111.46428571428
8281,79174.28571428571
8287,41328.392857142855
8293,80309.0
8298,22821.5
8301,19325.928571428572
8307,88738.10714285714
8308,6373.892857142857
8309,26028.64285714286
8311,126428.32142857143
8312,138830.67857142858
8317,74377.78571428571
8320,93740.96428571429
8321,48443.892857142855
8326,123406.78571428571
8327,49358.25
8328,19099.928571428572
8329,77293.78571428571
8331,116156.03571428571
8332,48451.28571428572
8333,696.8571428571429
8335,84175.07142857143
8336,142854.4642857143
8338,127633.28571428571
8339,21733.178571428572
8342,80446.10714285714
8345,103193.39285714286
8348,40055.82142857143
8352,139881.9642857143
8355,140776.82142857142
8356,125800.64285714286
8357,85121.0
8358,83460.46428571429
8359,94191.82142857143
8362,79651.28571428571
8363,45341.03571428572
8365,24047.75
8366,127321.35714285714
8367,103166.14285714286
8368,84792.07142857143
8373,141336.7142857143
8374,110835.67857142857
8376,4130.464285714285
8381,14422.214285714286
8385,111597.78571428571
8388,139758.14285714287
8389,116588.75
8390,97899.64285714286
8396,98092.5
8397,144262.85714285713
8398,13148.25
8401,83834.64285714286
8403,100838.57142857143
8404,59050.82142857143
8405,4471.75
8406,147134.25
8408,47280.78571428572
8409,82578.0
8411,86970.71428571429
8413,150217.64285714287
8414,61981.53571428572
8415,353.85714285714283
8417,10852.892857142857
8418,26344.071428571428
8420,19862.89285714286
8422,10568.035714285714
8424,68532.07142857143
8428,92251.53571428571
8430,107644.85714285714
8432,87495.14285714286
8433,46557.71428571428
8434,17637.535714285714
8436,150240.82142857142
8438,113080.0
8439,54545.96428571428
8441,23755.64285714286
8443,143315.0
8444,77927.35714285714
8446,104911.0
8447,60807.78571428572
8448,137712.5
8449,125727.42857142857
8450,84252.10714285714
8451,140698.14285714287
8452,95511.10714285714
8454,82789.67857142857
8461,46155.642857142855
8465,121194.53571428571
8466,101676.78571428571
8467,100660.14285714286
8474,89075.75
8476,15210.142857142857
8478,127231.78571428571
8482,142678.75
8483,81259.5
8484,20904.928571428572
8486,15148.392857142857
8487,97459.64285714286
8489,97773.03571428571
8494,77090.57142857143
8495,109115.96428571429
8496,24384.25
8497,78069.07142857143
8500,1660.642857142857
8502,49254.0
8503,112747.64285714286
8504,95717.21428571429
8505,28064.071428571428
8506,17825.035714285714
8509,62863.642857142855
8511,25490.321428571428
8512,73990.35714285714
8513,43731.92857142857
8514,9633.142857142857
8515,62667.67857142857
8518,104956.46428571429
8520,140043.14285714287
8521,56071.357142857145
8526,26041.25
8527,9406.42857142857
8528,107246.53571428571
8529,8223.392857142857
8532,81033.75
8533,99828.32142857143
8534,118556.92857142857
8536,7448.357142857143
8539,119580.03571428571
8542,8413.714285714286
8544,69378.85714285714
8546,101008.64285714286
8548,141034.64285714287
8551,102457.89285714286
8553,127233.39285714286
8556,131792.35714285713
8557,97044.17857142857
8558,143555.10714285713
8559,83075.21428571429
8566,113145.60714285714
8568,117767.21428571429
8569,146112.89285714287
8570,91339.0
8572,132400.85714285713
8573,16088.392857142857
8579,5322.214285714285
8580,141144.5357142857
8584,71566.89285714286
8586,149814.85714285713
8589,133982.75
8595,14192.17857142857
8596,2867.9285714285716
8598,30156.64285714286
8600,114867.39285714286
8603,111511.78571428571
8607,13358.857142857143
8608,32399.178571428572
8615,99404.60714285714
8616,126738.5
8617,30101.428571428572
8621,7263.392857142857
8622,26907.39285714286
8626,15690.92857142857
8628,114618.75
8631,44823.42857142857
8633,116218.89285714286
8634,147463.60714285713
8635,8691.142857142857
8637,71920.32142857143
8641,104459.57142857143
8642,20915.5
8643,121979.10714285714
8644,120132.53571428571
8646,116965.21428571429
8647,111405.57142857143
8649,55644.03571428572
8650,16346.714285714286
8651,18703.75
8652,142462.5
8653,139073.25
8657,78409.57142857143
8661,127183.92857142857
8662,52996.142857142855
8664,87755.28571428571
8667,1109.892857142857
8668,53422.46428571428
8669,56488.96428571428
8674,140265.25
8676,132535.32142857142
8678,133220.7142857143
8679,39957.857142857145
8682,2909.285714285714
8683,41665.78571428572
8684,33240.42857142857
8685,83006.82142857143
8686,113444.53571428571
8688,108095.35714285714
8689,45482.21428571428
8691,29432.89285714286
8693,32848.357142857145
8694,5024.0
8695,142321.5357142857
8697,35656.857142857145
8698,81577.14285714286
8699,1268.607142857143
8703,57913.357142857145
8704,34298.78571428572
8707,21638.035714285714
8708,147249.9642857143
8710,101017.07142857143
8714,95027.85714285714
8716,27525.964285714286
8717,149840.2142857143
8720,92344.39285714286
8724,28456.178571428572
8730,79816.03571428571
8731,61212.857142857145
8732,50414.17857142857
8734,64363.07142857143
8736,131407.0357142857
8738,61828.142857142855
8739,24415.285714285714
8740,101521.57142857143
8741,115188.35714285714
8745,55132.892857142855
8749,3133.1785714285716
8750,82152.5
8751,76180.17857142857
8753,125628.64285714286
8755,106211.67857142857
8756,79393.17857142857
8758,85613.10714285714
8759,72687.75
8760,21568.821428571428
8761,80387.32142857143
8764,29199.85714285714
8765,64344.92857142857
8767,42051.28571428572
8768,83920.32142857143
8773,73479.78571428571
8774,39648.71428571428
8775,100562.42857142857
8776,113898.42857142857
8778,22187.571428571428
8779,85699.28571428571
8781,22772.071428571428
8783,27610.35714285714
8784,76744.60714285714
8787,145522.9642857143
8788,53737.03571428572
8790,111844.60714285714
8796,117485.5
8798,44540.107142857145
8799,59823.71428571428
8800,17925.89285714286
8804,96808.14285714286
8805,8250.75
8808,118828.03571428571
8809,107097.5
8810,119934.07142857143
8811,86797.42857142857
8812,2932.6785714285716
8813,78101.60714285714
8814,51414.21428571428
8815,86372.0
8820,135512.5
8821,50821.07142857143
8822,149879.89285714287
8823,122976.78571428571
8824,103813.64285714286
8825,88201.92857142857
8826,60150.392857142855
8828,78864.03571428571
8829,3762.25
8830,50402.5
8835,143903.64285714287
8837,1539.6785714285713
8839,145829.7142857143
8841,97986.42857142857
8847,108625.14285714286
8853,43000.5
8854,55470.21428571428
8856,69574.71428571429
8857,84317.64285714286
8859,139542.0357142857
8860,100195.07142857143
8861,101974.57142857143
8862,17236.85714285714
8863,140940.82142857142
8867,118884.17857142857
8869,97636.67857142857
8872,18754.285714285714
8874,91899.42857142857
8876,61573.75
8877,54350.75
8879,135641.75
8884,14504.964285714286
8887,151731.42857142858
8889,26814.25
8892,98309.89285714286
8894,31664.964285714286
8896,26017.964285714286
8897,74170.78571428571
8899,114399.03571428571
8903,13399.0
8905,79647.17857142857
8907,118217.0
8909,139104.57142857142
8914,36571.42857142857
8915,27253.214285714286
8916,140459.2142857143
8917,119732.5
8919,81702.85714285714
8921,53596.53571428572
8922,51854.82142857143
8923,92237.0
8927,86901.57142857143
8928,90744.75
8929,94209.96428571429
8932,42525.5
8933,139877.5
8934,42006.392857142855
8940,89654.39285714286
8943,60926.392857142855
8944,117715.07142857143
8945,52731.42857142857
8946,108759.53571428571
8949,40936.46428571428
8951,76920.0
8954,126740.32142857143
8955,56747.32142857143
8957,91040.82142857143
8959,147231.7142857143
8960,65205.46428571428
8961,115108.60714285714
8962,142566.42857142858
8966,28135.35714285714
8967,104717.32142857143
8969,84594.64285714286
8970,23839.785714285714
8971,37512.892857142855
8972,88478.17857142857
8973,51069.28571428572
8976,144365.42857142858
8977,99136.5
8978,23064.714285714286
8979,34211.32142857143
8981,70467.57142857143
8983,128106.82142857143
8984,3876.6785714285716
8986,51433.25
8993,140863.85714285713
8995,138375.7142857143
8997,107588.82142857143
8998,147339.07142857142
8999,111326.57142857143
9000,116268.21428571429
9001,27242.75
9002,14601.464285714286
9003,35289.96428571428
9004,108446.78571428571
9005,143583.7857142857
9006,107802.28571428571
9007,35616.17857142857
9010,115659.78571428571
9012,108500.07142857143
9013,84921.78571428571
9016,117028.89285714286
9017,17958.35714285714
9018,80510.03571428571
9019,118491.60714285714
9021,91562.82142857143
9024,31449.321428571428
9025,111000.67857142857
9027,11390.892857142857
9031,43121.642857142855
9035,40353.57142857143
