ID,ikki_xgb1,ikki_xgb2
17836,0.5729894557979939,0.5716524957684885
17837,0.6007560739477202,0.5989449211983904
17838,0.5714022273885812,0.57389173916766
17840,0.7853751061994112,0.7865144859289896
17841,0.5280794536246106,0.5243583579759874
17842,0.10579766460085488,0.10260344975203672
17843,0.9232268814584058,0.9233388436283646
17844,0.0978483505337961,0.09588571955452227
17846,0.3111889723848601,0.29862286530950954
17848,0.21202341985155132,0.21141750693177552
17849,0.5789168647958007,0.5780145814261346
17850,0.9792606545176736,0.9791750363877052
17851,0.8229285352055165,0.8253258428446294
17852,0.9411474146617754,0.9411144846117876
17856,0.9009990977166304,0.9007224852967328
17858,0.08882551683713456,0.0839716274689305
17859,0.5797137720055059,0.5767895835665878
17860,0.08356988085907914,0.07618037764181326
17861,0.05373525557011796,0.0537813576401009
17862,0.2221131871678181,0.21779276460941668
17864,0.18682534560087466,0.18602843839116948
17865,0.034398730217272466,0.032192416868088804
17867,0.7845320969197231,0.7860929812891456
17868,0.30085552269868343,0.3005591522487931
17870,0.5841725007738562,0.5857926592332567
17871,0.4562590146011842,0.4597627719198878
17874,0.9067289264145104,0.9080000263440401
17875,0.7787890962018481,0.7794872132615898
17878,0.8118640384096103,0.8084524852308725
17879,0.13748954470912886,0.12694534270303026
17880,0.919775812219683,0.9222850820287544
17881,0.3468258724816744,0.34879508947094584
17882,0.20194682455527968,0.20012908579595226
17883,0.7906636722274545,0.7936010326863676
17884,0.6625460197448579,0.6623550254549286
17885,0.8795550491645646,0.8766440327456417
17886,0.4443976105955729,0.43973471551729815
17890,0.5070569097123889,0.5066617491125351
17891,0.2545690444358095,0.2554647417954781
17897,0.9915567351831241,0.9914447730131656
17898,0.8706902797078446,0.8709207900577594
17899,0.4555213814814571,0.4587419403702655
17901,0.3562636248081825,0.35014522152044625
17902,0.4299018025909364,0.4257592023024691
17903,0.2684391814906775,0.2663580023314475
17904,0.6588578541462226,0.6574616200267392
17905,0.9485105738390512,0.947819042789307
17906,0.5713297812786079,0.5673650032600749
17907,0.7617313303081594,0.7576809341596581
17908,0.7648662710669994,0.7615996101082081
17909,0.9425963368612392,0.9446314139504864
17912,0.33420707732634336,0.3373222600551908
17913,0.3578574392275927,0.35540744350849923
17914,0.8933263960694693,0.8926677950697129
17916,0.8635049428005032,0.8629253739207177
17918,0.6625921218148411,0.6619005907650968
17922,0.05299103644039332,0.05359036335017157
17923,0.576335148876756,0.5870835171927791
17929,0.9958771577415254,0.9959364318315036
17930,0.5675823415899945,0.562688936161805
17935,0.5992544636682758,0.6005716656677885
17936,0.2750251914882407,0.2725883677891423
17937,0.24141019646067824,0.24438048696957926
17938,0.6262044165783044,0.6258751160784262
17939,0.5438858776187622,0.5488187991069371
17943,0.8346252889611886,0.8337822796815005
17944,0.4413943900366841,0.4434097090959384
17945,0.8874582611616404,0.8898489827907559
17946,0.8166520676778387,0.8082351469009531
17947,0.3089958310556715,0.3081528217759835
17948,0.5122927876604517,0.5113773322707904
17953,0.8249240962347781,0.8223489663257308
17954,0.8683259021187194,0.8670811462291801
17956,0.3347800601961314,0.334845920296107
17958,0.9674387665720476,0.9674058365220598
17959,0.9338171855344876,0.9338040135144924
17962,0.35576308804836765,0.3571527361578535
17963,0.6847211154066531,0.6845301211167238
17967,0.773210745733912,0.7703392453749744
17968,0.9252817165776458,0.925005104157748
17971,0.693816395213288,0.696424455172323
17973,0.32074527289132426,0.3265607197191725
17974,0.3851235206175043,0.3857557775772704
17975,0.8120023446195591,0.8109354109999539
17976,0.6617030104651699,0.6572574537168148
17977,0.8502407186654108,0.8479553731962565
17978,0.9521921534276888,0.9523831477176182
17979,0.09367282019534104,0.09613598793442968
17982,0.7061915079987091,0.7058687935088286
17983,0.5617142066821658,0.5603245585726799
17984,0.0026344039990252705,0.002061421129237274
17985,0.7057173152788846,0.699921626481029
17987,0.3030420780178744,0.3054657296969777
17990,0.5183980189281927,0.527124482174964
17991,0.9314067058753795,0.9326580477749166
17992,0.8774475259653444,0.8795550491645646
17999,0.6564473744871144,0.652746036868484
18003,0.17147994230655242,0.16998491803710558
18005,0.20560206010392726,0.2020653727352358
18006,0.4428564842561431,0.4380355249379269
18009,0.18990101226973666,0.18742467251065287
18010,0.4950835435368191,0.5020186120642531
18011,0.3761336169708306,0.3721754249622951
18012,0.5888090518121406,0.587643328042572
18013,0.12155798652502355,0.12498929773375395
18014,0.27070476892983925,0.27316793666892786
18015,0.5521052180957211,0.5523489004656309
18020,0.5143410367696938,0.5138866020798619
18021,0.3511726390800661,0.3466151201617524
18022,0.7125996957263381,0.710083839907269
18024,0.6297806200069812,0.6270013237880095
18025,0.7921982125568867,0.792962189716604
18026,0.12479830344382466,0.12312545690444357
18029,0.9033042012157776,0.9086191112838108
18030,0.9605563861245942,0.9603061177446868
18032,0.02928140044916588,0.030275887958797917
18033,0.7072584416183144,0.7047821018592306
18038,0.7346562432081772,0.7349394416380725
18043,0.3181503849522844,0.31298695311419483
18050,0.1954530186976824,0.1962894419673729
18052,0.4241061137930807,0.4233157925933732
18053,0.7084044073578903,0.7054868049289699
18054,0.25877091881425474,0.2575129909047202
18055,0.3294519781081028,0.32825332428854626
18056,0.4499627890435138,0.4525115749125707
18058,0.5796413258955327,0.5795622937755619
18060,0.5248654807457998,0.5245559382759143
18061,0.5517232295158624,0.5493259218767494
18065,0.8469608856866244,0.8481200234461956
18066,0.8755507550860462,0.8765518286056758
18067,0.2577632592846276,0.25797401160454964
18068,0.9445260377905254,0.9462779164498772
18072,0.8725277764971647,0.8713949827775839
18073,0.2324861529139801,0.23301961972378274
18075,0.4470056705546079,0.4388917062376101
18076,0.827413608013857,0.8267681790340958
18079,0.981605274076806,0.9815591720068232
18080,0.36667610661432987,0.36825674901374494
18083,0.2231010886674526,0.21999907795860035
18084,0.7316200925993006,0.7303489926697708
18086,0.4091624571086099,0.4115004906577448
18087,0.1991741143463056,0.19714562326705606
18088,0.3430191587030829,0.34433636070259555
18089,0.09296153111560423,0.0935740300453776
18091,0.04532492080322978,0.04652357462278628
18092,0.4905787126984858,0.493983679867226
18099,0.20569426424389312,0.2048578409742026
18100,0.5945520525300158,0.5898298833617629
18104,0.3830159974182841,0.3904713607355256
18105,0.9741828408095524,0.9734517936998228
18107,0.8007139234837358,0.8026304523930268
18110,0.6029887313368941,0.5976738212688607
18112,0.8787120398848766,0.8792191626546889
18114,0.6410361110928167,0.6475496749804066
18119,0.6805982731481787,0.6857617049862682
18122,0.9330993104447532,0.9334154389246364
18123,0.15393481167304413,0.15463951474278334
18126,0.6725369969111613,0.670007969072097
18128,0.3490914599208362,0.3534711565692157
18129,0.4397478875372933,0.4462614514248833
18132,0.3716353721424949,0.3731106383819491
18137,0.7642076700672432,0.7605787785585858
18140,0.6643769305241806,0.6609390333054526
18142,0.6663922495834349,0.6672418448731205
18143,0.6107207070740334,0.6110961096438945
18150,0.1331559501307323,0.13414385163036674
18151,0.5760717084768535,0.5742407976975309
18154,0.1980808366867101,0.1998788174160448
18155,0.7360854073776484,0.7343335287182966
18160,0.7026548206300177,0.7045713495393086
18161,0.6527789669184718,0.6543859533578772
18163,0.8992538050672761,0.8982988336176294
18165,0.9001099863669593,0.8992867351172639
18167,0.2915758346121169,0.2896527196928285
18168,0.8215125430560404,0.8217035373459697
18170,0.3385670159447302,0.33726957197521024
18171,0.15548252402247148,0.15666800582203286
18173,0.25298181602639674,0.25247469325658434
18181,0.4768205378135764,0.4794088397426187
18182,0.454316141651903,0.4533084821222759
18183,0.1468548509256637,0.14663092658574656
18185,0.2717058424494688,0.27073769897982697
18187,0.4148132536865191,0.4140492765268018
18188,0.2798329787864618,0.27968150055651786
18189,0.81548634390827,0.8162305630379947
18190,0.8023143239131437,0.8037171440426246
18192,0.5103499147111705,0.5014522152044627
18193,0.2816704755757819,0.2798527368164545
18195,0.7818976929206979,0.7759505258928983
18199,0.03386526340746985,0.03368085512753809
18202,0.6685458748526381,0.6749408905602718
18203,0.7445418442145195,0.7468535337236641
18204,0.9437554746208104,0.9438081627007908
18205,0.3379281729749666,0.336308014515566
18206,0.2190045904489683,0.22133603798810567
18210,0.6519623016787739,0.6482741360801386
18211,0.5237129289962262,0.5213024493371181
18214,0.046273306242878884,0.04712290153256453
18215,0.34379630788279536,0.3414977903936458
18217,0.7858954009892187,0.7891752339680052
18218,0.121083793805199,0.12120234198515513
18221,0.34407292030269304,0.3415504784736263
18225,0.407713534909146,0.4081021094990022
18230,0.22003200800858816,0.21819451121926806
18231,0.7303226486297806,0.7297694237899853
18235,0.8992801491072664,0.8996489656671299
18237,0.5485882887570224,0.54835119239711
18238,0.5450713594183236,0.5434380289389279
18243,0.6052345607460632,0.5965871296192627
18245,0.25105211509711073,0.25421339989594105
18246,0.6378089661940107,0.6339561503454362
18247,0.8660932447295455,0.8619111283810929
18250,0.2357462278627739,0.24124554621073915
18251,0.52437811600598,0.528751226644362
18252,0.5127011202803006,0.5114827084307514
18257,0.3679669645738522,0.3749744792112594
18258,0.29342650342143217,0.29199075324196344
18259,0.4826228126214296,0.4816019810718073
18260,0.3246112607598938,0.32494714726976953
18261,0.7133505008660603,0.7141803381257533
18263,0.7448052846144221,0.7279055829606751
18264,0.04644454250281552,0.04601645185297392
18265,0.3402859645540942,0.3406086790439748
18268,0.9271521434169536,0.9271916594769392
18269,0.6349967399250512,0.6414180996726753
18271,0.8217759834559429,0.8213017907361183
18272,0.35357653272917666,0.3547883585687283
18274,0.1284535389924722,0.13189143621120014
18277,0.6754809433800719,0.6782338955590534
18279,0.5846532795036783,0.5823350039845361
18281,0.23929608725146045,0.2447361315094476
18282,0.24534204442922344,0.2444792771195427
18283,0.23369139274353415,0.23432364970330025
18284,0.3533196783392717,0.35188392815980296
18285,0.06335741617655775,0.06286346542674051
18287,0.6770088976995067,0.678451233888973
18288,0.6370845050942787,0.6411810033127631
18290,0.5717776299584423,0.5715273615785349
18291,0.4668032166072828,0.4649723058279602
18292,0.8022879798731535,0.8025580062830535
18294,0.17828329063403514,0.17755882953430324
18296,0.5404018783300513,0.5457036163780896
18298,0.18225465466256574,0.18942023353991447
18300,0.8247462739648439,0.8267154909541152
18306,0.6888176136251375,0.6901348156246501
18307,0.2848910344645903,0.2868075633738812
18308,0.6533585357982573,0.6553475108175214
18310,0.6652726278838491,0.6686907670725845
18314,0.14511614428630706,0.13811521565889734
18315,0.06813227342479106,0.062362928666925714
18317,0.6736829626507373,0.6886002752952181
18318,0.9227790327785718,0.9218240613289252
18323,0.6928021496736632,0.6912017492442554
18324,0.41347629365701377,0.4077332929391387
18325,0.2662065241015036,0.2657916054716571
18326,0.34043085677404056,0.3421827354333924
18327,0.06829692367473014,0.06528711710584377
18329,0.906610378234554,0.906900162674447
18332,0.22031520643848335,0.21685755118976272
18333,0.3454559824021813,0.3444878389325395
18335,0.5247403465558461,0.5260707205753539
18336,0.0852229693684675,0.08909554324703466
18338,0.6017637334773475,0.6051884586760803
18339,0.8890257315410605,0.8881168621613967
18341,0.3742170880615397,0.37547501597107424
18342,0.21729881385959945,0.2153032528303378
18345,0.8976073025678853,0.8989245045673979
18350,0.3270546704689898,0.3235574991602837
18351,0.7238947028721591,0.7231175536924465
18352,0.44789478190427895,0.4443119924656045
18363,0.3010794470386006,0.3014219195584739
18368,0.4959726548864901,0.4914678240481569
18370,0.5746227862773896,0.5742012816375456
18371,0.8807273589441309,0.8802926822842917
18373,0.8271106515539691,0.8329656144418027
18375,0.0004741927198245487,0.0005663968597904331
18376,0.7860402932091651,0.7877987578785145
18377,0.16214098013000786,0.1547975789827249
18380,0.7384761290067638,0.7442915758346121
18381,0.23598332422268614,0.24017202658113634
18383,0.4028859895809322,0.3983943307625941
18386,0.5041524793034636,0.4958145906465486
18387,0.3829369652983133,0.3839182807879503
18390,0.6268696035880582,0.6269947377780121
18391,0.04343473593392914,0.042532452564263
18392,0.5589414964731917,0.5584936477933573
18393,0.8169747821677193,0.8182788121472369
18397,0.7400040833261985,0.7402938677660913
18398,0.3665246283843859,0.36452906735512425
18399,0.13652140123948708,0.1391821492785026
18403,0.28562208157431984,0.28738713225366674
18404,0.05989317491783953,0.059372880128032025
18405,0.7368230404973755,0.7356243866778189
18407,0.08292445187931795,0.08215388870960308
18410,0.0626329550768258,0.06283712138675028
18413,0.7932388021365017,0.794154257526163
18419,0.16058009576058535,0.14730928561549556
18420,0.15913775957111906,0.1581235140314943
18421,0.12271712428459465,0.12285543049454348
18424,0.6552684786975507,0.6551960325875774
18425,0.598800028978444,0.5970613223390873
18426,0.3002561957889052,0.3009345548186542
18428,0.030875214868576167,0.03220558888808393
18431,0.7527809427214709,0.7535119898312006
18436,0.9762442619387895,0.9762508479487872
18437,0.03028247396879549,0.02741097360985794
18443,0.06294249754671127,0.062020456147052434
18444,0.5018407897943189,0.4975467112759077
18445,0.8767625809255979,0.8744113753564678
18446,0.5117593208506489,0.5152960082193405
18449,0.896375718698341,0.8957895638085579
18450,0.36014278469674715,0.3606696654965522
18451,0.8532439392242998,0.8538103360840902
18453,0.7186456529041011,0.7205424237833993
18454,0.4342353971693329,0.42433662414299533
18455,0.2764543556577119,0.27825233638704666
18457,0.18889993875010705,0.19388554831826235
18460,0.0037474396886134475,0.0030163925788839353
18462,0.34679952844168416,0.3497039588506095
18465,0.2273754091558711,0.2294565883151011
18466,0.5242529818160264,0.5356138490618229
18467,0.05424237833993032,0.053629879410156935
18468,0.6067954451154857,0.6040424929365042
18472,0.6872633152657126,0.6861436935661268
18473,0.4910068033483274,0.4893998169089221
18474,0.8229482932355091,0.8245091776049316
18475,0.4354340509888894,0.4367446669784045
18478,0.7315278884593347,0.7306124330696734
18479,0.7318308449192226,0.7289395865302923
18480,0.09547738693467336,0.10117428558256553
18481,0.9168779678207551,0.9168582097907624
18482,0.7618367064681204,0.7618103624281302
18485,0.8395318664093732,0.8428973175181279
18486,0.21943926710880748,0.2192087567588928
18488,0.19317425923852552,0.1901381086296489
18490,0.22632164755626102,0.2236213834572601
18491,0.22273885811758665,0.22171802656796435
18492,0.7308297713995929,0.7266805851011282
18496,0.06865915422459612,0.06640015279543195
18497,0.5233177683963725,0.5181345785282903
18498,0.8236398242852533,0.8240152268551144
18499,0.4069232137094384,0.4245737205029077
18501,0.3822190902085789,0.3818634456687105
18503,0.4549549846216666,0.4584192258803849
18504,0.9389476873225894,0.9386776609126892
18506,0.7156226743152196,0.7156753623952001
18508,0.20329037059478253,0.20174265824535526
18510,0.14329181951698206,0.14486587590639965
18512,0.9625848772038436,0.9583434867654128
18513,0.8503263367953793,0.8527236444344922
18514,0.4021878725211905,0.3987697333324552
18519,0.7805014588012145,0.7766091268926546
18521,0.954964863636663,0.9538584139570724
18522,0.5381428769008871,0.5403294322200781
18523,0.6046220618162899,0.5995903501781515
18524,0.20981710650236768,0.2150529844504304
18525,0.13894505291859033,0.1418099672675303
18527,0.909205266173594,0.9094357765235088
18528,0.16714634772815584,0.16328035985958628
18534,0.8391762218695048,0.8356329484908158
18536,0.17350843338580188,0.17396286807563374
18539,0.7001060347609608,0.6970040240521085
18540,0.3795385841395707,0.3807372379591272
18541,0.020969855832241157,0.019211391162891785
18544,0.5260575485553587,0.5254450496255854
18545,0.8730019692169892,0.8735881241067724
18552,0.9991174746603264,0.9992096788002924
18554,0.212767638981276,0.21738443198956772
18555,0.8749382561562729,0.8745299235364239
18558,0.527124482174964,0.5225801352766454
18561,0.3964646298333081,0.4006204021417705
18563,0.6332843773256848,0.6363205279345614
18564,0.8148870169984918,0.8122921290594519
18567,0.4861924300401088,0.4857050653002891
18572,0.25167778604687924,0.2493792685577297
18573,0.9847665588756364,0.9842396780758312
18574,0.9569933547159124,0.9568155324459784
18575,0.7938908171262604,0.7929226736566186
18577,0.25777643130462274,0.2575986090346885
18578,0.8397162746893051,0.8382739384998387
18579,0.11636821064694375,0.12175556682495045
18581,0.7097018513274103,0.7121123309865184
18582,0.7557117171703867,0.7564625223101089
18583,0.9986827980004872,0.9986630399704948
18585,0.06098645257743501,0.059912932947832225
18586,0.262913519102722,0.2642043770622444
18589,0.5846005914236978,0.588532439392243
18590,0.8621679827709978,0.8620494345910417
18593,0.6800252902783906,0.6818496150477157
18596,0.2560113806252758,0.262656664712817
18598,0.8195433260667689,0.8234488299953242
18601,0.7133439148560627,0.7082002410479659
18604,0.4916193022781009,0.5062007284127057
18606,0.7547501597107424,0.7604602303786298
18607,0.8334332211516297,0.8365286458504844
18608,0.18619967465110607,0.1825180950624683
18611,0.1848561286116032,0.17964659470353075
18614,0.12709682093297414,0.12707706290298149
18616,0.7404124159460475,0.7421247785454138
18617,0.7016208170604002,0.6989929990713726
18618,0.12988928917194095,0.12708364891297905
18619,0.9358851926737224,0.9348907051640905
18620,0.4411770517067645,0.4423361894663356
18621,0.8056007429019277,0.8022418778031705
18627,0.5876828441025573,0.5863327120530569
18631,0.6636129533644632,0.6621574451550017
18635,0.9946719179119714,0.9945862997820032
18637,0.503678286583639,0.5002008733049257
18638,0.4640700224582941,0.4605004050396149
18639,0.6087778341247522,0.6078953087850787
18643,0.975150984279194,0.971640640950493
18644,0.4423559474963283,0.442375705526321
18646,0.6617095964751675,0.6647984351640246
18647,0.08991220848673248,0.08999124060670324
18649,0.135105409090011,0.12389602007415848
18650,0.3989936576723723,0.3823047083385472
18651,0.4237043671832294,0.4194959067947865
18652,0.737448711447144,0.7359207571277093
18656,0.04324374164399981,0.04379038047379756
18657,0.1960194155574728,0.19558473889763364
18659,0.08446557821874774,0.08741611069765604
18661,0.2780415840671246,0.2778308317472026
18662,0.9160942326310452,0.9157320020811792
18663,0.1572278166718257,0.15892042124119946
18664,0.4112502222778374,0.4088660866587195
18665,0.4267602758220987,0.4283870202914968
18666,0.489083688429039,0.4877994164795142
18667,0.6225030789596738,0.6289968848172711
18669,0.7482036657731647,0.7299735900999098
18670,0.9417862576315392,0.9421155581314172
18671,0.15345403294322202,0.15510712145261035
18675,0.6550116243076457,0.6577382324466369
18677,0.8667320876993091,0.8641174417302765
18685,0.6963717670923425,0.6990259291213604
18687,0.4716702779954821,0.4733233665048704
18688,0.9679788193918478,0.9683344639317164
18690,0.2957842950005598,0.3003286418988784
18692,0.20466684668427326,0.2092177795925894
18693,0.5375303779711138,0.5384524193707726
18695,0.922956855048506,0.9226275545486278
18697,0.4753255135441296,0.477986261583145
18699,0.4070746919393824,0.4087014364087805
18701,0.3941529403241634,0.3980847882927086
18703,0.9853527137654194,0.9850299992755388
18708,0.6544649854778479,0.6526472467185205
18709,0.059794384767876074,0.053353266990259295
18710,0.698308054031626,0.7043079091394061
18711,0.21100258830192906,0.2165545947298748
18712,0.03491902500707996,0.034866336927099464
18715,0.20913874747261865,0.21492126425047914
18716,0.4893800588789294,0.4809367940620534
18721,0.20619480100370796,0.20604990878376156
18724,0.02938019059912933,0.03053274234870288
18725,0.029241884389180507,0.028978443989277975
18726,0.6905826643044845,0.6982356079216528
18727,0.9303200142257816,0.9297009292860108
18731,0.8499048321555353,0.8496018756956473
18732,0.07472486943235179,0.07222218563327779
18733,0.7282678135105409,0.7239078748921541
18735,0.4229799060834975,0.4235463029432879
18737,0.6118139847336288,0.6124396556833973
18743,0.6830548548772697,0.6856168127663218
18744,0.9780356566581268,0.976705282638619
18745,0.8092691504705705,0.8104151162101464
18747,0.6975045608119234,0.6973399105619842
18754,0.3689219360234989,0.3753169517311327
18755,0.16961610147724204,0.17405507221559965
18756,0.7519972075317609,0.7534461297312249
18757,0.8937676587393059,0.8936095944993645
18760,0.4169076048657442,0.4156562629662072
18762,0.0715767566535166,0.07056909712388944
18764,0.6260924544083458,0.6276928548377536
18765,0.8532966273042802,0.8488444845459275
18771,0.2301481193648452,0.23118870894446014
18773,0.2430303549200788,0.2420358674104467
18774,0.5646186370910911,0.5659490111105989
18775,0.28219735637558696,0.2833235640851703
18777,0.7814893603008489,0.7795530733615653
18779,0.0341418758273675,0.03170505212826913
18780,0.2193075469088562,0.2137687125009056
18781,0.3651152222449074,0.3613085084663159
18782,0.6155350803822521,0.6109907334839334
18784,0.584205430823844,0.5833031474541779
18786,0.4106838254180471,0.4035577626006836
18787,0.5365293044514842,0.5386236556307092
18788,0.7873443231886826,0.7870347807187972
18789,0.08614501076812635,0.0819497223996786
18790,0.4419673729064721,0.4408345791868912
18794,0.9696780099712192,0.9700995146110633
18796,0.3381520973148837,0.3377635227250275
18797,0.6265271310681849,0.6295566956670641
18799,0.7901894795076299,0.7883914987782952
18801,0.23232150266404106,0.23085940844458205
18808,0.7117962025066354,0.7129487542562092
18809,0.4572469161008186,0.4592424771300802
18811,0.39848653490256,0.4156496769562096
18812,0.9520011591377596,0.9525148679175696
18814,0.7412159091657501,0.7381797585568735
18815,0.3305979438476788,0.3294322200781101
18816,0.1091367716696194,0.10872843904977048
18817,0.08162042189980044,0.0828454197593472
18818,0.20350770892470216,0.20008956973596687
18819,0.5765788312466659,0.5709016906287664
18820,0.4156957790261925,0.4176518239954689
18821,0.8954602633086797,0.8951441348287966
18822,0.9732739714298886,0.9730566330999691
18823,0.19414240270816727,0.1919097453189934
18824,0.5813997905648821,0.5870110710828059
18825,0.8435229884678965,0.8434307843279306
18827,0.1994902428261886,0.19640799014732904
18828,0.4022932486811515,0.4058628660998307
18829,0.9674058365220598,0.9663125588624644
18830,0.7479336393632645,0.7494945237326871
18831,0.6224767349196836,0.6226545571896178
18832,0.3423803157333193,0.3437172757628246
18833,0.4617780909791421,0.4624762080388838
18835,0.7672767507261076,0.7653009477268387
18836,0.6327113944558967,0.6325796742559455
18837,0.4453789260852098,0.4305933336406805
18840,0.3073229845162905,0.3078301072861029
18844,0.1862260186910964,0.1865750772209672
18847,0.31888801807201145,0.31561477110322256
18848,0.8659285944796065,0.8661920348795089
18849,0.13754223278910938,0.13833255398881694
18851,0.7160310069350685,0.7160573509750587
18852,0.1843951079117738,0.18963098585983654
18853,0.20848014647286234,0.20406751977449505
18857,0.17113088377668156,0.16391261681935232
18861,0.17282348834605532,0.17298155258599682
18863,0.9792145524476906,0.9795043368875834
18864,0.291891963092,0.3048334727372116
18866,0.39564796459361024,0.3970441987130937
18868,0.6478065293703116,0.6439932295817226
18872,0.8502670627054012,0.8502538906854059
18875,0.008225926486956405,0.008252270526946659
18876,0.6140729861627929,0.6149884415524542
18877,0.6574945500767271,0.6581794951164736
18878,0.809018882090663,0.8122460269894691
18879,0.8956644296186042,0.8954009892187016
18880,0.9496038514986466,0.9495182333686782
18881,0.21079842199200455,0.2088094469727405
18882,0.4745088483044317,0.4750950031942148
18884,0.9157715181411644,0.9163642590409452
18885,0.6087317320547693,0.6085604957948326
18886,0.22310767467745016,0.22391116789715287
18891,0.9744660392394476,0.974762409689338
18896,0.8604556201716315,0.8598694652818483
18898,0.814854086948504,0.8153282796683285
18901,0.4410453315068133,0.4434953272259067
18903,0.7641418099672675,0.7649848192469556
18909,0.8841520841428637,0.8849226473125786
18911,0.18115479099297271,0.17928436415366478
18912,0.5515454072459282,0.5546276599247878
18914,0.8809973853540309,0.8818206366037263
18915,0.9017828329063404,0.9046938493252632
18919,0.3851169346075067,0.3874220381066538
18921,0.7259561240013962,0.7278726529106871
18924,0.15714219854185738,0.16170630347016868
18926,0.3615982929062087,0.3556642978984042
18931,0.20909923141263329,0.20940877388251875
18932,0.4145827433366044,0.4196671430547232
18933,0.7262327364212939,0.7301843424198318
18936,0.8109222389799587,0.8136159170689621
18939,0.9703761270309608,0.9712981684306196
18941,0.6835883216870723,0.6853467863564217
18944,0.293821664021286,0.291529732542134
18945,0.25730223858479817,0.2563011650651686
18946,0.8708549299577837,0.8691425673584172
18947,0.2776859395272562,0.2756442764280116
18948,0.6114254101437726,0.6144681467626468
18949,0.030888386888571293,0.03097400501853962
18950,0.06283712138675028,0.06314007784663818
18951,0.4697669211061862,0.4684760631466639
18952,0.2152308067203646,0.20964587024243106
18953,0.06362085657646029,0.06332448612656992
18955,0.1194899793857887,0.11707949972668058
18958,0.8363771676205405,0.8389654695495827
18960,0.9716603989804856,0.97159453888051
18962,0.7731053695739509,0.7765827828526644
18967,0.830700027002641,0.8309305373525557
18969,0.3532011301593156,0.34940100239072164
18972,0.8523416558546336,0.8496545637756278
18974,0.7330558427787693,0.7133900169260456
18975,0.10247831556208302,0.10424336624142996
18977,0.9501373183084492,0.950519306888308
18978,0.6939612874332344,0.6970764701620817
18982,0.638151438713884,0.6336202638355605
18983,0.6578238505766052,0.6578172645666076
18986,0.778835198271831,0.7791579127617115
18987,0.3357416176557756,0.3545183321588282
18992,0.02233315990173673,0.02484901572080586
18993,0.4214848818140506,0.41846848923516666
18995,0.7222811304227559,0.7258309898114426
18997,0.7314159262893761,0.7262393224312914
18998,0.3586543464372979,0.3635740959054776
19001,0.4831167633712468,0.480943380072051
19003,0.5565573608540738,0.5550228205246416
19004,0.4887478019191634,0.4869695792198213
19005,0.27027667827999763,0.2748078531583211
19009,0.655354096827519,0.6508821960391736
19010,0.33029498738779084,0.3157991793831543
19011,0.4978167376858078,0.497210824766032
19012,0.4167627126457978,0.4183565270652081
19013,0.09093304003635476,0.0929286010656164
19015,0.8957500477485725,0.8960793482484506
19018,0.17333061111586767,0.1748453934153072
19020,0.10605451899075982,0.1089589493996852
19021,0.15747149904173555,0.15840671246138952
19022,0.5351264843220032,0.5325052523429731
19023,0.9292991826761592,0.9294506609061032
19024,0.2237004155772309,0.22459611293689946
19026,0.5619447170320805,0.5628799304517345
19027,0.8599353253818239,0.8637881412303984
19028,0.3480508703412212,0.3373749481351713
19029,0.3119990516145604,0.31140631071477964
19035,0.5110743758109024,0.5106462851610609
19036,0.2470280629885996,0.2485889473580221
19039,0.4060275163497698,0.4067651494694969
19041,0.4381870031678708,0.4369093172283435
19042,0.9415820913216146,0.941200102741756
19043,0.012487074955379785,0.012223634555477257
19045,0.8675092368790216,0.8677134031889461
19048,0.6593452188860423,0.6572903837668026
19049,0.763048532307672,0.7652153295968703
19055,0.629754275966991,0.6386651474936939
19058,0.2386045562017163,0.2377944769720161
19061,0.4002120695219215,0.4056916298398941
19063,0.14249491230727687,0.15885456114122382
19064,0.9287788878863518,0.9288381619763298
19065,0.07611451754183762,0.0720970514433241
19066,0.4318051594802321,0.4335438661195888
19067,0.9931044475325512,0.9935391241923904
19068,0.061263064997332674,0.06208631624702806
19069,0.7557446472203745,0.7458195301540468
19076,0.4434492251559238,0.4381935891778684
19077,0.6438219933217859,0.6438483373617762
19078,0.6769166935595409,0.6738212688606862
19079,0.9068211305544762,0.9076773118541592
19080,0.36452248134512666,0.3617827011861404
19083,0.4391090445675296,0.4345778696892062
19084,0.8486864203059861,0.8468620955366608
19085,0.4964995356862952,0.5030987177038535
19088,0.5270652080849859,0.5246481424158802
19089,0.2773368809973853,0.2740899780685867
19092,0.15673386592200847,0.15947364608099476
19093,0.6024881945770794,0.6038646706665701
19094,0.8220789399158308,0.8215849891660135
19096,0.2387757924616529,0.2395068395713825
19097,0.04979023558157762,0.051344533941002524
19102,0.1705908309568814,0.17265225208611867
19106,0.5628470004017466,0.5650203837009424
19110,0.10220828915218293,0.10563301435091578
19111,0.5675230675000165,0.5588031902632428
19115,0.6389022438536062,0.6394291246534112
19116,0.2252547139366557,0.23257177104394844
19119,0.8166454816678411,0.8170735723176827
19120,0.7684951625756568,0.7699374987651231
19121,0.8535995837641681,0.8539157122440512
19123,0.8666530555793384,0.8619835744910661
19125,0.002291931479151985,0.0015872284094127255
19126,0.011472829415755052,0.010261003576203428
19128,0.14527420852624853,0.1425476003872574
19129,0.40735130435928,0.4064819510396017
19131,0.3619078353760941,0.3674532557940423
19134,0.10195143476227796,0.10743758109024808
19135,0.6771011018394726,0.6783195136890218
19137,0.4004425798718361,0.3986248411125088
19138,0.6867561924959003,0.6848594216166021
