ID,dmitry_adaboost_classifier
14528,50542.3
14531,30401.0
14532,81848.05
14534,34905.325
14535,80113.225
14536,67031.075
14541,88250.5
14543,40674.15
14545,74303.95
14546,15259.0
14547,127475.6
14548,130248.3
14549,45857.7
14550,95556.2
14551,143824.525
14552,31206.05
14554,59018.45
14555,133991.25
14559,772.65
14560,34151.275
14563,66770.8
14565,74148.85
14567,44973.65
14570,11185.9
14571,23573.275
14572,40147.0
14576,104883.85
14577,145705.5
14582,39099.5
14584,80624.775
14585,17569.7
14586,123882.25
14589,47366.75
14590,125366.05
14591,145504.05
14592,19465.525
14593,3270.45
14595,132458.075
14598,36955.8
14599,83513.55
14602,143877.2
14604,91971.625
14605,52490.75
14609,34625.65
14613,61653.95
14614,87382.125
14615,146147.3
14617,34379.575
14618,135740.85
14619,20500.525
14620,23301.825
14621,146926.5
14622,88040.15
14629,63837.55
14630,137735.475
14634,60765.9
14635,33097.35
14638,44598.6
14639,61706.35
14643,58721.875
14644,78483.975
14646,52317.0
14649,7204.8
14656,2469.425
14657,133626.175
14658,118018.4
14659,110989.95
14662,43862.6
14663,88054.5
14664,53321.15
14665,26439.0
14666,10669.75
14667,151790.9
14672,139361.3
14673,58368.6
14674,82588.7
14675,101647.775
14676,105154.1
14678,70905.175
14680,57094.2
14681,138910.125
14684,67291.45
14685,58431.075
14686,95917.9
14688,114663.55
14689,76473.775
14691,126878.575
14692,94531.525
14695,111084.35
14698,121624.3
14701,92826.75
14702,17797.95
14710,131899.925
14713,21140.65
14714,71763.825
14715,95997.4
14717,110247.45
14718,104623.125
14722,147698.575
14723,126081.6
14726,64927.325
14727,77998.95
14728,147932.45
14732,31263.175
14733,124175.35
14741,121786.725
14742,124945.0
14747,83521.675
14748,80767.775
14751,149679.025
14754,140015.725
14755,27442.625
14757,79667.95
14761,6597.1
14762,10395.575
14763,72953.35
14764,127113.225
14765,89099.625
14767,24308.325
14769,18848.1
14770,96143.65
14771,126449.625
14772,89792.9
14773,145213.225
14774,143673.4
14776,108938.1
14778,99170.0
14780,101870.325
14782,150887.525
14786,102266.05
14789,108822.7
14790,69368.55
14791,105707.725
14792,41668.95
14794,40541.3
14795,42843.925
14796,81578.975
14797,100194.05
14800,4180.75
14801,9909.15
14802,51373.1
14803,93096.4
14804,108605.7
14805,21904.975
14806,60666.2
14807,89077.95
14810,96314.15
14811,129865.3
14812,19200.8
14813,61776.875
14814,120292.6
14815,59652.95
14817,39702.95
14818,56379.85
14819,60750.0
14820,81186.9
14822,76520.275
14823,33445.8
14824,42291.4
14825,81420.625
14826,27714.025
14827,58444.9
14829,102991.85
14830,58788.925
14831,32057.475
14833,23788.45
14834,151808.05
14836,49983.875
14839,33743.1
14840,137684.6
14842,146285.475
14844,8671.925
14845,59777.15
14851,102704.85
14854,58444.525
14857,88184.975
14860,15468.1
14862,134253.65
14863,143698.9
14865,139485.975
14866,124815.95
14867,80420.15
14869,18748.475
14871,133070.675
14872,65549.775
14873,37148.85
14875,99207.55
14876,131280.875
14877,2759.5
14878,62024.075
14880,41801.85
14881,65801.95
14885,30007.2
14886,122750.85
14890,110387.85
14892,134171.675
14893,19517.7
14895,66614.525
14898,58461.75
14900,28957.25
14902,124801.45
14904,17123.95
14906,79738.975
14907,41967.2
14908,114073.7
14909,69148.125
14910,11001.25
14914,129973.25
14916,61845.825
14917,88188.025
14918,81197.4
14923,81844.5
14929,97710.175
14930,29621.25
14932,50802.3
14934,74276.2
14938,137365.55
14940,75925.6
14941,19373.875
14942,83036.275
14943,140353.725
14944,71828.2
14945,69109.45
14946,79245.65
14947,8156.4
14951,52364.65
14952,12105.475
14955,84261.2
14956,1072.65
14963,64144.0
14966,55685.8
14968,13633.5
14969,56856.85
14974,145603.4
14975,73027.9
14977,810.1
14979,41959.0
14984,123832.775
14985,84005.95
14988,101413.275
14989,69993.85
14992,106169.025
14995,92794.0
14996,31195.8
14997,52531.65
14999,3662.9
15002,33894.275
15003,64343.175
15005,34250.275
15006,118354.175
15010,27818.275
15015,70939.4
15016,149050.775
15017,21418.775
15018,64728.4
15020,26406.55
15022,144225.45
15023,13121.725
15025,20675.8
15026,36805.625
15027,47949.9
15030,93568.925
15031,66968.025
15033,10190.75
15034,21474.075
15036,140846.85
15038,75963.075
15042,9825.4
15046,125652.5
15047,147667.95
15049,109702.175
15050,55745.8
15059,24507.75
15060,42861.3
15061,101433.9
15062,151348.4
15063,50396.45
15064,100179.3
15066,60915.1
15067,13839.575
15071,19806.6
15072,35503.75
15073,136562.35
15074,79193.8
15076,53863.95
15082,107863.8
15083,81552.625
15093,33400.375
15096,17766.225
15097,63922.775
15098,96901.875
15101,18023.675
15102,129669.8
15103,32438.975
15104,103628.975
15107,124423.375
15109,11067.2
15114,127564.15
15122,10434.725
15124,7307.8
15125,33928.0
15127,125764.7
15129,34863.35
15130,44878.325
15131,128292.95
15135,67408.15
15136,106406.45
15142,59587.025
15143,33072.95
15150,41721.225
15156,70977.725
15157,110103.275
15159,100068.475
15162,145048.85
15163,13869.65
15167,7025.5
15169,148922.3
15173,142408.7
15174,96438.25
15175,91207.55
15176,56515.05
15177,52573.675
15179,89354.1
15180,56368.525
15181,106112.95
15186,125645.375
15188,150160.175
15191,101552.1
15194,9205.45
15195,21282.75
15197,94717.8
15200,109977.2
15202,88706.6
15203,127533.9
15204,17518.3
15205,75204.2
15207,126417.2
15210,110528.525
15212,54740.85
15215,71146.35
15218,30334.775
15227,34518.475
15229,82404.3
15235,146417.05
15240,105213.6
15242,734.975
15243,10770.65
15244,9268.6
15245,68714.425
15246,103733.55
15250,17287.15
15251,51260.375
15254,87898.425
15255,52212.425
15257,150188.35
15258,67107.75
15259,45631.05
15260,88429.45
15261,126318.675
15262,69601.425
15263,114859.2
15264,140130.525
15265,112397.55
15267,34064.175
15268,64367.275
15269,1285.825
15272,100864.925
15273,14568.175
15275,88788.9
15276,149429.875
15277,71401.3
15278,115960.15
15280,29512.65
15287,51946.4
15289,57773.425
15293,96519.475
15295,81433.325
15297,103438.125
15301,88579.25
15304,20000.7
15309,22635.075
15310,81966.6
15311,142956.375
15313,128512.3
15315,35940.95
15316,104632.05
15317,73081.85
15318,125155.25
15321,134719.75
15323,101598.6
15326,12829.15
15329,101157.05
15330,81880.575
15331,116798.25
15332,132551.2
15333,145602.65
15336,17894.2
15337,128409.3
15338,9634.6
15341,18694.125
15344,34031.725
15345,66878.65
15349,124389.975
15351,134675.225
15353,67119.1
15354,1550.0
15355,67726.875
15356,100653.4
15358,138217.475
15360,85651.875
15362,146109.675
15364,149414.525
15366,81739.125
15367,80829.725
15369,34608.95
15371,102097.6
15372,23619.125
15373,62130.2
15375,115812.45
15377,121741.95
15378,71523.15
15381,69873.675
15383,101127.75
15384,97546.2
15385,138012.9
15386,28428.475
15389,104523.7
15392,100606.75
15396,25770.225
15404,72344.3
15405,138916.975
15406,7075.825
15412,115286.05
15414,24418.15
15416,104280.4
15423,15810.375
15424,144645.125
15425,33995.35
15426,41486.45
15429,36969.375
15430,55558.675
15431,94383.6
15437,150012.95
15438,57830.0
15439,57568.85
15441,81727.25
15442,151800.15
15443,143799.775
15445,73034.875
15446,35189.675
15447,137520.95
15449,143466.25
15451,40143.4
15453,105033.45
15456,19669.4
15457,147969.425
15458,26028.225
15460,2258.675
15463,66741.2
15464,8158.35
15466,16511.95
15467,65934.975
15472,55656.0
15474,33617.475
15477,133453.1
15480,76262.475
15482,52004.225
15485,113879.325
15488,63462.45
15491,7999.825
15492,104672.875
15496,143717.4
15499,83244.375
15503,71524.4
15508,135369.85
15511,73521.3
15514,63800.275
15521,142622.05
15527,97813.7
15528,70649.3
15530,76214.525
15532,112341.0
15535,126266.15
15538,84068.6
15541,20776.325
15545,70991.275
15547,65611.775
15549,59084.4
15551,59023.0
15552,138388.4
15553,83845.425
15555,76595.65
15557,37721.9
15558,87063.65
15561,149503.7
15563,13258.75
15568,8664.625
15571,81080.2
15572,23043.4
15573,88003.875
15574,128434.15
15582,124698.3
15583,35522.975
15586,133878.35
15588,59482.55
15590,91377.275
15591,34377.9
15592,146815.025
15593,112346.2
15594,83237.325
15595,134222.475
15596,64071.8
15597,109591.7
15603,118804.9
15604,104964.3
15605,65326.15
15606,97029.075
15609,119955.6
15610,127935.7
15611,149240.175
15617,19526.15
15618,125623.8
15623,136587.45
15628,22272.775
15629,107234.7
15631,89587.525
15634,9657.35
15635,120742.475
15640,139714.125
15645,85185.325
15646,126609.0
15647,72799.475
15648,131323.4
15650,75800.05
15652,124228.325
15653,48226.625
15655,38916.225
15659,23868.475
15660,140342.35
15661,149823.0
15662,83879.875
15668,123242.8
15669,13929.2
15670,96314.45
15671,58870.0
15673,83459.9
15675,69158.95
15679,86176.075
15680,60501.175
15681,13535.675
15687,21265.675
15688,84660.25
15689,120617.775
15690,133287.525
15692,7106.725
15693,83251.275
15695,14794.925
15697,124434.025
15698,143741.775
15700,75575.15
15702,81495.375
15704,7097.775
15707,82550.225
15708,66595.55
15709,74686.375
15710,37000.675
15712,963.15
15714,50678.675
15716,97357.6
15720,32832.875
15721,12408.225
15722,85508.625
15723,60424.85
15725,20058.7
15728,127344.675
15731,89665.475
15735,73584.35
15736,41831.5
15737,97685.75
15738,66867.85
15739,92733.05
15741,92627.225
15742,44214.25
15744,66339.6
15745,43561.6
15746,81153.675
15747,78398.825
15749,34403.7
15751,204.55
15753,129903.05
15757,9984.1
15758,69588.55
15759,39455.9
15760,62077.075
15766,140282.625
15767,95593.875
15770,84553.35
15773,25792.0
15774,137125.05
15775,106008.225
15778,118341.05
15779,35453.825
15780,54606.1
15781,83071.7
15783,80757.225
15784,51434.35
15789,125407.875
15791,41902.2
15793,85152.45
15798,133396.35
15799,74040.65
15801,104747.6
15802,127601.5
15804,95831.95
15810,34273.925
15811,17138.5
15813,108318.55
15816,25132.25
15817,7331.95
15820,129485.875
15823,46952.75
15824,17231.375
15826,139376.725
15827,128841.575
15830,97445.5
15840,98243.45
15842,54616.85
15843,14178.2
15844,106105.55
15846,132563.675
15847,36216.35
15849,36337.05
15850,88212.65
15852,116001.35
15853,9580.8
15855,96705.475
15856,34362.375
15866,39463.6
15868,116474.725
15870,98880.1
15873,121327.5
15874,92022.9
15877,140729.15
15882,65845.775
15884,96355.0
15885,116443.4
15887,6906.025
15889,87095.7
15893,144102.1
15895,71061.975
15896,124862.35
15901,53086.325
15905,84264.625
15906,57171.65
15910,140980.0
15912,64481.425
15913,49280.175
15914,25990.7
15918,147403.4
15919,91672.7
15921,85692.725
15928,8121.725
15929,118044.55
15930,68677.45
15931,130927.375
15932,12696.225
15934,78022.9
15935,14189.25
15936,27210.9
15937,102014.9
15945,130867.6
15947,115658.925
15949,83729.575
15950,53999.1
15951,99011.85
15954,18049.2
15956,27569.225
15957,43835.3
15959,81632.025
15962,15948.2
15964,119915.825
15966,59358.45
15967,52269.85
15968,87086.7
15969,40354.65
15975,65544.875
15978,77676.225
15979,28194.0
15982,128427.4
15983,45445.475
15984,141502.3
15986,9226.65
15987,100789.025
15988,111565.2
15989,134755.625
15990,122271.2
15991,47774.6
15996,1800.925
15998,19164.275
16000,138540.925
16001,125377.8
16002,112910.3
16004,12522.3
16007,108353.325
16008,140963.2
16010,151193.75
16011,130630.65
16013,129973.85
16014,2034.325
16019,41032.8
16020,123536.75
16026,108028.775
16029,94825.35
16030,91270.525
16031,14572.3
16032,43718.4
16033,137264.175
16034,64814.075
16036,21580.15
16039,37119.375
16043,65785.325
16044,21504.175
16045,11621.65
16048,83921.075
16050,128434.05
16051,40919.825
16052,79370.5
16061,72675.725
16062,101950.625
16063,63510.375
16069,117072.85
16071,137296.5
16073,29110.8
16074,108891.4
16078,141108.65
16081,99619.9
16083,84415.4
16084,114885.2
16087,119009.0
16089,81558.9
16090,88680.7
16093,13161.775
16094,106337.2
16096,82082.975
16097,110916.425
16098,25545.95
16099,141757.75
16103,109613.25
16104,146860.6
16107,7116.925
16112,112367.475
16115,44482.425
16118,149172.05
16119,13041.8
16120,100089.8
16121,147976.0
16122,136769.75
16123,77475.075
16127,126801.2
16129,133805.375
16134,67374.925
16135,68545.45
16136,146830.1
16137,100092.725
16138,142627.875
16141,63498.975
16142,28807.0
16143,98637.825
16145,122974.725
16147,150846.275
16148,106000.675
16149,66173.175
16150,40957.5
16151,34743.8
16153,110111.15
16156,116623.4
16157,3184.025
16163,136756.3
16166,46377.425
16167,50790.375
16168,113573.675
16169,10355.775
16174,27253.65
16177,25892.625
16180,84560.025
16181,103627.4
16184,21248.05
16185,48277.8
16186,99433.9
16188,39113.15
16191,19793.75
16192,93940.45
16193,98811.4
16195,137855.75
16197,54774.8
16198,27941.25
16199,35815.125
16201,95012.625
16202,42299.85
16208,132885.375
16209,138577.65
16210,131968.825
16212,146175.975
16216,147884.225
16217,106756.725
16219,126772.75
16220,76086.7
16221,62567.125
16223,146095.425
16225,128681.75
16226,84609.05
16235,6392.3
16237,57955.85
16238,115331.725
16240,75073.5
16241,33714.625
16243,125186.4
16244,31821.825
16248,46316.675
16252,58130.7
16256,57478.425
16258,119103.6
16261,106152.675
16263,132815.775
16266,85810.025
16267,135531.1
16269,145201.275
16272,86154.35
16274,132335.775
16276,149622.45
16277,145503.55
16278,98558.525
16281,70930.45
16283,13138.45
16288,58511.025
16290,115457.425
16292,62329.475
16293,12435.575
16297,149765.9
16298,82097.625
16299,139056.6
16302,108345.45
16309,40263.55
16310,20677.6
16311,129694.7
16312,64858.25
16314,41652.95
16317,13030.925
16318,74541.6
16319,83356.575
16320,93703.0
16323,137474.225
16325,85182.075
16327,11407.775
16328,94997.45
16330,57629.325
16340,115745.95
16341,27201.45
16342,101024.05
16343,141782.15
16349,46545.8
16350,140713.475
16351,21855.85
16352,76278.3
16353,42103.775
16354,10442.725
16355,54181.1
16359,14802.65
16363,113594.75
16365,113824.85
16367,8554.15
16369,135111.85
16370,23096.75
16372,130477.8
16373,117972.3
16376,15166.15
16377,60052.375
16378,54889.45
16379,134293.9
16380,116594.45
16381,144637.025
16382,38755.925
16384,117104.0
16385,32778.4
16387,7500.025
16388,45505.25
16389,109430.025
16391,84057.025
16392,12180.125
16394,52373.1
16397,120214.15
16399,27653.875
16401,15386.475
16402,14079.0
16404,76573.6
16406,82375.55
16409,140069.475
16410,114936.775
16412,67459.425
16413,43760.6
16414,65158.825
16417,80603.525
16421,149884.5
16423,46540.4
16426,125667.725
16427,115673.075
16428,98777.65
16432,122913.35
16434,17122.7
16436,127511.25
16440,1025.25
16441,137815.9
16442,95313.3
16444,83726.75
16445,61068.125
16446,65312.175
16447,138948.675
16452,72942.4
16455,17958.8
16456,68530.9
16459,21960.6
16464,27947.75
16465,125940.85
16466,36240.0
16467,135152.2
16469,29446.55
16470,75452.15
16474,12460.05
16478,67786.2
16479,103347.1
16483,104578.925
16486,109253.1
16487,21213.025
16488,38503.35
16489,84411.525
16490,34264.475
16491,80916.25
16492,81641.9
16493,88471.575
16495,103796.8
16496,113124.6
16497,115154.0
16499,100364.85
16500,20594.55
16504,148295.35
16505,79566.925
16507,123768.475
16509,91352.675
16512,31413.5
16513,132303.3
16514,53112.4
16516,106420.225
16517,115563.15
16519,52641.75
16520,134922.35
16522,34004.225
16524,28849.45
16526,124591.2
16529,117943.525
16531,105112.85
16532,105255.5
16534,111422.4
16536,23573.275
16537,131051.55
16538,136496.95
16539,136072.675
16541,16551.4
16542,118250.05
16543,93041.25
16544,112215.625
16545,34005.425
16547,30520.15
16549,35180.35
16551,108419.5
16554,51940.7
16562,109469.65
16563,2685.425
16565,103848.2
16566,148992.7
16570,15856.125
16573,38055.675
16574,19164.25
16575,121760.85
16577,149694.925
16578,6850.925
16579,6406.1
16580,136903.55
16581,10710.5
16582,145604.975
16583,12581.95
16584,41967.475
16586,36108.325
16587,71612.975
16589,35754.375
16591,142528.975
16593,107131.95
16594,77974.8
16597,51596.025
16599,10609.825
16601,27680.8
16602,133080.8
16605,10891.7
16606,11685.7
16607,118842.1
16609,28585.25
16610,83044.225
16611,47828.225
16612,93679.6
16614,38801.625
16618,105237.8
16620,81728.05
16622,141003.75
16625,99232.275
16626,43187.1
16627,19177.9
16629,92802.475
16631,145852.025
16632,1389.125
16633,142988.525
16635,69866.7
16637,144875.25
16645,93529.4
16648,123548.05
16649,48681.2
16651,150909.875
16652,65142.575
16658,13045.1
16659,37095.95
16660,23312.05
16661,93082.4
16664,88267.8
16668,12997.425
16669,93709.55
16671,10914.925
16673,52253.175
16674,49121.6
16675,39875.25
16676,38400.125
16680,8426.825
16681,14905.8
16682,89259.15
16684,68926.2
16685,1175.6
16686,146849.2
16690,32183.2
16692,81098.625
16694,149048.825
16697,93610.275
16706,7711.475
16710,79165.65
16716,61300.1
16719,138133.25
16722,36373.85
16723,45906.3
16725,84050.825
16726,115187.575
16727,59695.0
16730,52422.875
16731,147988.0
16733,59998.25
16734,62277.325
16735,111951.6
16736,115880.275
16738,88743.525
16739,52591.25
16740,72199.45
16741,118841.05
16742,133566.55
16752,148305.275
16754,86391.6
16756,133761.75
16757,21513.675
16763,17231.825
16768,34245.0
16770,15088.425
16771,107637.5
16773,124433.55
16776,50200.5
16779,30879.7
16780,52620.175
16781,31063.55
16783,365.65
16784,120634.025
16786,130861.4
16787,114927.225
16788,49560.1
16790,59750.925
16791,101654.325
16792,48165.4
16793,129990.75
16794,67063.275
16798,8800.675
16800,111751.275
16801,14919.65
16802,151276.175
16803,119182.65
16805,29976.8
16806,7119.6
16807,98684.875
16808,95151.25
16809,137116.125
16810,41785.95
16812,32501.35
16813,64148.15
16814,89871.55
16815,112487.9
16816,74099.75
16817,51717.45
16819,133810.55
16824,84000.825
16828,130903.05
16833,114412.15
16834,84093.625
16837,120110.1
16838,98118.5
16840,85871.275
16841,96997.95
16843,93026.1
16846,22807.475
16848,62937.4
16850,84188.6
16851,35079.45
16852,63483.325
16853,51507.1
16856,82312.85
16858,44846.45
16859,99063.6
16860,112457.625
16862,94651.05
16865,20842.65
16866,41160.925
16868,14891.75
16870,73967.6
16871,58595.475
16873,59172.025
16874,136442.3
16876,27342.75
16878,3362.0
16882,140333.375
16883,50385.175
16884,13152.2
16888,43029.35
16892,65329.3
16894,78651.925
16895,78294.4
16897,36441.325
16904,14397.825
16906,31456.95
16907,23012.25
16915,103586.85
16916,44964.325
16919,83961.875
16920,140313.9
16921,23066.45
16923,151108.675
16925,124250.625
16926,52596.45
16927,110745.75
16928,21863.425
16931,114311.3
16933,83271.9
16934,47338.275
16940,20736.975
16943,112556.2
16944,75257.95
16950,149417.975
16951,36262.625
16952,150253.525
16954,11348.425
16955,115235.8
16956,138183.625
16957,74317.3
16958,63874.85
16960,117834.4
16963,29690.625
16964,47250.5
16968,79892.775
16971,40111.9
16972,10578.2
16973,135593.4
16975,7752.9
16977,139899.65
16978,118451.025
16980,73665.1
16983,146767.1
16985,13490.6
16986,95710.675
16989,133811.175
16990,72132.35
16994,41695.375
16995,57753.3
17005,46762.95
17007,37073.1
17008,86071.9
17011,108013.15
17012,92623.65
17013,116244.35
17014,47588.45
17015,56279.1
17017,135443.1
17020,96165.175
17025,100599.0
17027,129531.425
17028,104230.5
17032,78953.325
17033,2356.5
17035,77645.5
17036,138498.45
17037,58820.0
17038,100657.725
17041,82271.95
17042,49942.95
17043,43869.45
17045,138353.975
17046,62697.175
17047,106185.15
17048,37439.65
17049,81262.3
17051,21356.9
17052,90749.75
17054,92136.55
17058,28702.8
17060,90281.45
17061,10572.85
17062,62776.725
17063,130612.55
17064,108853.75
17065,150006.675
17066,37121.55
17067,111200.675
17070,110940.175
17072,11992.925
17073,9751.65
17074,23885.175
17076,12244.975
17077,99767.6
17078,81069.2
17079,71125.2
17081,118579.325
17082,131454.15
17083,59118.2
17084,131571.75
17086,12718.225
17088,21880.925
17092,6803.3
17095,59786.05
17097,146030.7
17098,122374.775
17099,50809.75
17101,87862.025
17102,102079.4
17105,58504.95
17107,115335.775
17113,31236.35
17114,33251.075
17115,36425.7
17116,30238.975
17117,146953.025
17118,140821.675
17120,126623.95
17125,3023.8
17127,86438.3
17130,43234.85
17133,101006.1
17134,1790.525
17136,33746.725
17138,108248.8
17143,98131.725
17145,112681.55
17148,105764.85
17152,147422.0
17153,3911.7
17154,35495.7
17155,58535.775
17157,9435.8
17158,27620.925
17160,84208.55
17162,142947.7
17165,76748.2
17166,7152.35
17168,106641.125
17171,94501.3
17172,13410.725
17173,59330.475
17174,50013.3
17176,44833.55
17178,5367.5
17179,78363.9
17180,23228.25
17181,129696.2
17183,57894.725
17184,31048.025
17186,104423.45
17188,37739.2
17189,142581.65
17191,121579.65
17195,35707.075
17196,146939.95
17198,38998.2
17199,110109.3
17203,93024.8
17205,49808.75
17206,90435.125
17207,24417.775
17208,59728.0
17210,66481.1
17211,76079.75
17214,33767.7
17218,96665.075
17219,91675.925
17222,115010.85
17228,63740.875
17229,76952.8
17230,116062.6
17233,95865.45
17236,108172.05
17238,111322.25
17239,88379.825
17244,41450.225
17245,83349.575
17250,15606.525
17252,84839.5
17253,118190.95
17256,76927.85
17257,46408.225
17258,23018.3
17260,44895.925
17263,143860.325
17264,85550.4
17265,138606.5
17268,9162.225
17270,93311.7
17271,105834.525
17273,39933.2
17274,119444.9
17275,3614.425
17277,142968.075
17278,9202.5
17280,101737.95
17282,51767.75
17283,107817.275
17284,16030.5
17285,100023.625
17286,106482.55
17287,133023.55
17288,4776.9
17292,97035.35
17295,140209.15
17296,108505.875
17298,88665.575
17299,134508.025
17302,112944.9
17305,50406.575
17306,46935.525
17308,136864.85
17309,31372.375
17312,69448.825
17314,45522.1
17315,51593.0
17316,2422.35
17317,34183.05
17320,14650.475
17321,120913.075
17323,33210.5
17325,145911.2
17327,30928.575
17328,112844.3
17329,143269.975
17330,58712.075
17331,109613.0
17332,7083.325
17336,15986.45
17337,17127.85
17341,125287.0
17342,68844.85
17344,101917.85
17345,39553.4
17347,42652.6
17348,30753.575
17349,18500.4
17350,142590.2
17352,146655.6
17355,63019.525
17358,22564.05
17360,83469.825
17361,85933.35
17364,60970.55
17365,102229.225
17366,47704.2
17368,13904.05
17372,77519.125
17374,5783.225
17376,144960.075
17378,113397.2
17385,87500.55
17394,103201.925
17397,36081.3
17398,119611.325
17403,99999.9
17405,7478.475
17406,15739.175
17407,43878.95
17409,8136.6
17410,140189.775
17411,66607.2
17412,137894.125
17413,148787.075
17414,86598.075
17415,88703.75
17416,148803.725
17418,140571.35
17419,11326.875
17424,23107.75
17430,59747.075
17433,30194.75
17436,75249.6
17437,6077.475
17438,35745.325
17439,23387.175
17441,7667.275
17442,92713.55
17445,66901.925
17447,71529.425
17448,39352.875
17449,149730.3
17451,56577.35
17452,133366.45
17455,7177.65
17458,1659.775
17459,108861.975
17460,90356.875
17462,124430.775
17463,78970.575
17466,130114.35
17467,88290.85
17468,10301.925
17469,14606.05
17471,984.85
17477,1925.55
17478,70054.175
17481,23328.975
17482,10916.725
17484,138442.225
17487,52328.65
17489,44093.7
17490,139170.025
17491,42949.05
17492,55039.425
17494,9990.475
17495,81992.375
17496,122088.5
17497,85635.075
17498,84022.15
17499,123770.725
17500,123189.225
17502,42565.7
17503,45636.325
17505,10770.875
17506,84284.85
17509,20819.925
17510,64711.3
17512,42806.5
17514,78541.325
17517,12971.55
17522,35642.875
17523,59161.825
17524,145899.05
17526,85505.625
17529,96117.25
17531,81001.575
17534,36065.05
17540,7623.875
17543,96123.3
17545,23304.35
17547,149374.825
17550,82815.5
17554,64973.325
17557,63277.3
17558,59159.6
17559,121845.75
17560,105237.575
17561,89524.45
17563,52634.9
17564,149234.65
17565,20813.5
17568,117549.475
17569,82036.45
17570,86080.3
17572,80885.45
17575,144237.275
17577,131177.65
17579,21062.875
17580,8106.45
17582,85518.05
17583,127208.1
17585,6471.325
17589,50532.25
17593,81573.85
17596,83098.825
17597,134208.6
17600,128783.5
17604,134778.7
17606,121724.6
17609,41129.175
17613,3021.8
17614,121671.975
17616,50373.875
17618,3349.925
17619,122051.1
17620,1908.7
17621,55356.55
17622,104235.3
17624,111728.55
17626,84145.8
17628,47475.9
17630,64102.175
17632,15123.65
17633,40505.675
17634,34381.475
17635,20880.425
17641,18928.075
17644,50646.95
17645,18335.625
17646,22560.325
17649,9255.75
17650,75754.55
17651,90312.25
17652,105145.9
17653,61996.3
17657,105187.3
17658,84765.65
17659,137391.7
17660,39427.725
17662,129345.975
17665,84455.025
17669,107107.225
17671,118629.25
17674,9440.675
17677,139478.0
17678,30148.95
17685,31820.1
17690,45020.025
17694,27522.075
17695,145940.75
17696,39705.0
17698,79593.425
17699,114653.55
17700,84103.8
17702,84767.1
17705,137233.9
17708,129623.4
17714,85122.625
17715,148890.125
17717,81510.95
17719,74284.225
17722,84081.25
17725,71718.55
17727,93966.25
17728,45450.6
17729,110532.85
17732,113144.4
17733,62648.45
17734,129659.3
17735,20250.85
17736,92637.8
17737,140261.15
17738,9378.45
17741,46004.95
17745,20320.15
17748,128514.575
17751,116159.35
17753,107771.25
17758,125770.3
17759,85228.9
17760,123406.275
17762,59488.875
17763,7907.2
17766,140490.05
17770,68576.15
17771,123284.65
17773,115468.8
17776,77023.675
17777,66998.65
17779,45592.175
17780,84958.95
17783,139883.925
17784,136988.5
17785,151038.6
17787,133018.35
17789,32236.675
17790,34653.6
17791,63799.625
17793,25584.225
17794,62373.9
17795,19280.025
17796,135081.7
17803,98346.75
17804,60985.45
17805,129142.1
17806,28052.825
17812,116695.55
17814,73968.95
17816,4084.75
17818,7873.8
17820,43712.8
17822,64618.85
17823,111358.575
17826,88011.15
17827,131329.1
17829,33208.775
17831,131550.55
17833,45349.6
17835,16734.0
17836,80397.65
17837,90493.95
17838,86654.25
17840,122358.625
17841,78837.15
17842,30812.125
17843,133083.1
17844,23673.675
17846,51525.3
17848,48531.1
17849,102085.275
17850,145641.7
17851,132023.725
17852,145602.2
17856,140686.25
17858,5236.0
17859,6754.35
17860,13817.6
17861,23127.875
17862,31598.75
17864,20682.3
17865,524.85
17867,116112.475
17868,48224.075
17870,100139.55
17871,60259.275
17874,135279.65
17875,121466.475
17878,126742.175
17879,16028.95
17880,144381.1
17881,54928.925
17882,17515.875
17883,121705.45
17884,82967.625
17885,133640.3
17886,83713.125
17890,88201.95
17891,39873.875
17897,149347.3
17898,130599.95
17899,92267.75
17901,50985.15
17902,80743.15
17903,39620.675
17904,99418.175
17905,140701.15
17906,90985.5
17907,114655.975
17908,102186.475
17909,148686.55
17912,28645.0
17913,52556.925
17914,130453.925
17916,127522.9
17918,99430.1
17922,17394.125
17923,87382.05
17929,151137.7
17930,109330.9
17935,83200.275
17936,50151.325
17937,45902.275
17938,102743.85
17939,101244.6
17943,133518.9
17944,89190.475
17945,135787.45
17946,122929.575
17947,58542.4
17948,52810.275
17953,102675.9
17954,125619.2
17956,48898.8
17958,140772.425
17959,147770.375
17962,46643.4
17963,107604.9
17967,121716.175
17968,140065.9
17971,115462.825
17973,49828.9
17974,57761.325
17975,118277.05
17976,101591.725
17977,126053.55
17978,145892.75
17979,31236.925
17982,123213.225
17983,92268.05
17984,9019.875
17985,103153.2
17987,58121.575
17990,23821.5
17991,150832.25
17992,116765.525
17999,100561.0
18003,9414.25
18005,39451.0
18006,74662.975
18009,18213.25
18010,88357.25
18011,51728.625
18012,98763.025
18013,30458.2
18014,52648.4
18015,81132.025
18020,92596.15
18021,88338.3
18022,96905.1
18024,116469.4
18025,125442.8
18026,16763.625
18029,145495.95
18030,143380.75
18032,11045.75
18033,97304.5
18038,111841.825
18043,43862.1
18050,26644.4
18052,65729.875
18053,88308.925
18054,48530.275
18055,51346.85
18056,60472.625
18058,84370.3
18060,65698.3
18061,81969.3
18065,133960.0
18066,139228.625
18067,49150.25
18068,137274.825
18072,119037.35
18073,46731.35
18075,49420.6
